date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:12	135677/135677	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/image-3.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/image-6.jpg	(from http://st.ourhtmldemo.com/new/Mainton/carpet-cleaning.html)
16:02:15	61304/61304	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/8.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/8.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:17	65425/65425	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/9.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/9.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:21	73621/73621	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/10.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/10.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:27	98888/98888	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/11.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/11.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:28	84694/84694	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/12.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/12.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:30	77860/77860	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/13.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/13.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:36	72753/72753	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/14.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/14.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:37	77400/77400	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/15.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/15.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-1.html)
16:02:45	126026/126026	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/16.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/16.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-2.html)
16:02:45	71899/71899	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/17.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/17.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-2.html)
16:02:49	94823/94823	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/18.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/18.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-2.html)
16:03:06	171643/171643	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/19.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/19.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-3.html)
16:03:08	186817/186817	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/20.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/20.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-3.html)
16:03:09	169480/169480	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/gallery/21.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/21.jpg	(from http://st.ourhtmldemo.com/new/Mainton/case-3.html)
